start_station_name,end_station_name,trips,start_lat,start_lng,end_lat,end_lng
Eastern Pkwy & Schenectady Ave,Macon St & Lewis Ave,20,40.668995738,-73.933604836,40.68282,-73.93488
W 170 St & University Ave,Concourse Village West & E 156 St,8,40.841971755,-73.926151752,40.823162,-73.923267
E 84 St & 1 Ave,Grand St & Greene St,11,40.775529504,-73.950836182,40.72170005235607,-74.00238141417502
Seaman Ave & Beak St,St Mary's St & Jackson Ave,3,40.867588401,-73.926143765,40.808891,-73.91081
E 25 St & 1 Ave,Lenox Ave & W 117 St,4,40.7381765,-73.97738662,40.8025566,-73.9490782
Pacific St & Classon Ave,Columbia St & Rivington St,7,40.6791944,-73.9587903,40.71739973,-73.98016555
Wilson Ave & Moffat St,Bergen St & Smith St,6,40.68906,-73.90506,40.6867443,-73.99063168
Degraw St & Smith St,Crescent St & Broadway,1,40.6829151,-73.99318208,40.7633589,-73.9286471
West End Ave & W 60 St,W 100 St & Broadway,356,40.772503853,-73.989685535,40.7973721,-73.97041192
Westchester Ave & Southern Blvd,Sedgwick Ave & W Tremont Ave,11,40.824923873,-73.891716123,40.85304455868985,-73.91830623149872
Pleasant Ave & E 116 St,Broadway & W 133 St,20,40.795070887,-73.933270097,40.8190344,-73.956156
33 St & 47 Ave,28 St & 36 Ave,28,40.742732406,-73.932113647,40.757186,-73.932719
Franklin Ave & E 169 St,Jerome Ave & Bedford Park Blvd E,4,40.831797957,-73.902041912,40.87307,-73.88971
Bedford Ave & Maple St,Park Pl & Franklin Ave,6,40.660217762,-73.956805706,40.6741806,-73.9564947
W 41 St & 8 Ave,W 186 St & St Nicholas Ave,1,40.75633049,-73.989260077,40.852253,-73.931308
40 Ave & 9 St,Clark St & Henry St,1,40.757501006,-73.945197225,40.69760127,-73.99344559
W 116 St & Amsterdam Ave,Humboldt St & Varet St,1,40.806589961,-73.960916877,40.7031724,-73.940636
West End Ave & W 94 St,W 53 St & 10 Ave,13,40.7941654,-73.974124,40.76669671,-73.99061728
1 Ave & E 18 St,Verona Pl & Fulton St,1,40.73381219196632,-73.98054420948029,40.6803560840434,-73.9476791024208
Church St & Worth St,7 Ave S & Bleecker St,63,40.716809869,-74.006138086,40.73213896287381,-74.00363802909851
Bergen St & Saratoga Ave,Atlantic Ave & Furman St,1,40.674225926,-73.916432142,40.69165183,-73.9999786
St Nicholas Ave & W 126 St,Pearl St & Hanover Square,1,40.811553836,-73.951894522,40.7047177,-74.00926027
Cambridge Pl & Gates Ave,Sterling Pl & Schenectady Ave,2,40.684975863,-73.96305275,40.6716,-73.93378
Driggs Ave & N 9 St,DeKalb Ave & Franklin Ave,22,40.718253613,-73.955197692,40.69064807082943,-73.95746178925037
Bank St & Washington St,West Thames St,95,40.736229897,-74.008636236,40.70834698,-74.01713445
29 St & Skillman Ave,Lafayette Ave & Ft Greene Pl,1,40.744831,-73.938411,40.68700231292619,-73.97664964199066
Stephen St & Seneca Ave,Fresh Pond Rd & Flushing Ave,1,40.698805213,-73.900613189,40.72155,-73.90295
W 92 St & Broadway,E 94 St & Madison Ave,45,40.792512655,-73.974010706,40.78585105291389,-73.95482444378061
St Ann's Ave & Westchester Ave,Jerome Ave & E Mosholu Pkwy S,7,40.815793753,-73.912070274,40.87935,-73.88534
Nassau St & Duffield St,Banker St & Meserole Ave,9,40.72864675,-74.0087192,40.72606,-73.95621
2 Ave & E 29 St,Lafayette Ave & Classon Ave,1,40.741854548,-73.977966309,40.68900443,-73.96023854
Jerome Ave & W 184 St,Nagle Ave & Thayer St,1,40.860909939,-73.902514577,40.861382,-73.925591
34 Ave & 31 St,34 Ave & 83 St,2,40.75953114,-73.927080035,40.75375,-73.88423
Queens Plaza North & Crescent St,97 St & 23 Ave,2,40.75110165,-73.94073717,40.7683,-73.87331
W 33 St & 10 Ave,St Marks Pl & 1 Ave,22,40.75377336836039,-73.99937599897385,40.72779126,-73.98564945
W 30 St & 10 Ave,DeKalb Ave & Vanderbilt Ave,3,40.752890825,-74.002639294,40.68940747,-73.96885458
Carroll St & 5 Ave,7 Ave & 41 St,29,40.6751622,-73.9814832,40.647379,-74.000911
W 35 St & 8 Ave,3 Ave & Schermerhorn St,2,40.752771854,-73.99271214,40.68683208,-73.9796772
Leonard St & Maujer St,Cumberland St & Lafayette Ave,7,40.710293531,-73.946966648,40.68753406,-73.97265183
Halsey St & Tompkins Ave,Union St & 4 Ave,18,40.682409048,-73.943931818,40.6772744,-73.98282002
Monroe St & Patchen Ave,Grand Ave & Bergen St,10,40.688151121,-73.926930547,40.678045,-73.962408
Bedford Ave & Bergen St,E 48 St & 5 Ave,1,40.676368,-73.952918,40.75724567911726,-73.97805914282799
Albany Ave & Fulton St,Park Pl & Franklin Ave,25,40.6800105,-73.938475,40.6741806,-73.9564947
St Marks Ave & Ralph Ave,Greene Av & Myrtle Av,4,40.673731089,-73.92196095,40.698568,-73.918877
E 27 St & Park Ave S,Lexington Ave & E 29 St,198,40.743019581,-73.985003948,40.74311555376486,-73.98215353488922
E 188 St & Creston Ave,Southern Blvd & E 172 St,1,40.861556768,-73.898263216,40.834124,-73.88955
Forsyth St & Canal St,Gramercy Park N & Gramercy Park E,39,40.7158155,-73.99422366,40.73795,-73.98509
Bedford Ave & Bergen St,Myrtle Ave & Marcy Ave,10,40.676368,-73.952918,40.69539817,-73.94954908
38 St & Northern Blvd,Engert Ave & McGuinness Blvd,1,40.752423406,-73.925316095,40.72158,-73.94546
W 116 St & Broadway,38 St & Northern Blvd,1,40.808244705,-73.964235663,40.752372,-73.925384
W Broadway & W Houston St,S 5 Pl & S 5 St,43,40.726094723,-74.000373244,40.710451,-73.960876
8 Ave & W 27 St,Broadway & W 138 St,3,40.747805357,-73.996304154,40.82182,-73.95353
Broadway & E 21 St,Center Blvd & 51 Ave,5,40.740050912,-73.989849925,40.74336608027021,-73.95960688591003
48 St & Broadway,30 Ave & 70 St,8,40.75568378,-73.912880778,40.76013,-73.89741
Spruce St & Nassau St,E 4 St & Ave B,54,40.711327791,-74.005496264,40.72334683218016,-73.98265913128853
Eliot Ave & 60 Ln,59 St & 59 Rd,2,40.713982105,-73.903008461,40.71790852734058,-73.908454477787
Albany Ave & Park Pl,Winthrop St & Nostrand Ave,3,40.67297,-73.93896,40.65707,-73.95005
W 4 St & 7 Ave S,Lexington Ave & E 111 St,1,40.73401143,-74.00293877,40.7954121,-73.9441232
W 171 St & St. Nicholas Ave,W 34 St & 11 Ave,1,40.842960715,-73.938634157,40.75594159,-74.0021163
Clinton St & Cherry St,Bergen St & Smith St,3,40.711471394469264,-73.98672603070736,40.6867443,-73.99063168
Irving Ave & Palmetto St,10 St & 4 Ave,1,40.698329568,-73.912899375,40.66967356370341,-73.98898908183764
E 115 St & Lexington Ave,E 169 St & Webster Ave,1,40.797976255,-73.942382932,40.834015,-73.908863
MacDougal St & Washington Sq,Morningside Ave & W 123 St,3,40.732390761,-73.998366594,40.81,-73.9551508
1 Ave & E 44 St,11 Ave & W 59 St,10,40.749682069,-73.969090104,40.77149671054441,-73.99046033620834
Amsterdam Ave & W 172 St,Nagle Ave & Ellwood St,21,40.84204185,-73.93519938,40.86012,-73.928489
Old Fulton St,Broadway & W 29 St,9,40.70277159,-73.99383605,40.7462009,-73.98855723
Mercer St & Spring St,Ocean Ave & Crooke Ave,1,40.723712683,-73.999439597,40.65326,-73.96172
Withers St & Kingsland Ave,49 Ave & 21 St,2,40.71773,-73.94051,40.74252,-73.948852
Myrtle Ave & Lewis Ave,Columbus Ave & W 95 St,1,40.696841717,-73.937535405,40.7919557,-73.968087
W 54 St & 9 Ave,Hudson St & Reade St,9,40.76584941,-73.98690506,40.71625008,-74.0091059
Vernon Blvd & 31 Ave,E 80 St & 2 Ave,1,40.769287586,-73.93549192,40.77391390238118,-73.9543953537941
W 147 St & Adam Clayton Powell Blvd,1 Ave & E 94 St,4,40.822713017,-73.937427044,40.7817212,-73.94594
Pacific St & Thomas S. Boyland St,Congress St & Clinton St,2,40.67568,-73.91396,40.68825516598005,-73.99545192718506
Allen St & Stanton St,W 37 St & Broadway,15,40.721838474,-73.989207149,40.75227093837409,-73.98770570755005
Clarkson Ave & Utica Ave,Clarkson Ave & Nostrand Ave,52,40.656670928,-73.931146741,40.6555,-73.94975
Steinway St & 28 Ave,8 Ave & W 38 St,2,40.7656251,-73.9136695,40.75461,-73.99177
2 Ave & E 72 St,Mercer St & Bleecker St,10,40.7686553,-73.958473444,40.72706363348306,-73.99662137031554
20 Ave & 21 St,46 St & Queens Blvd,1,40.783921123,-73.912280917,40.74349759836971,-73.91860529780388
Van Dam St & Greenpoint Ave,Knickerbocker Ave & Halsey St,4,40.73443564069459,-73.93790781497955,40.693,-73.90824
E 149 St & Eagle Ave,Adam Clayton Powell Blvd & W 151 St,16,40.814142942,-73.911970973,40.825289,-73.936232
91 St & 23 Ave,Ditmars Blvd & 31 Dr,2,40.76768,-73.87899,40.76138,-73.86035
Kent St & McGuinness Blvd,Clarkson Ave & Utica Ave,1,40.731245875,-73.951424241,40.65666,-73.93109
1 Ave & E 78 St,W 50 St & 10 Ave,5,40.77140426,-73.9535166,40.76473420006519,-73.99194359779358
St Marks Ave & Thomas S. Boyland St,Division Ave & Marcy Ave,1,40.673144698,-73.913880706,40.70708701,-73.95796783
Adam Clayton Powell Blvd & W 151 St,Adam Clayton Powell Blvd & W 115 St,45,40.825162053,-73.936315536,40.802535,-73.9532423
Parkside Ave & Flatbush Ave,Clinton Ave & Myrtle Ave,10,40.655746698,-73.959466219,40.693261,-73.968896
5 Ave & E 30 St,W 47 St & 9 Ave,36,40.7459849,-73.98629487,40.76153045158114,-73.99007007479668
W 49 St & 8 Ave,Washington Ave & Greene Ave,2,40.762411118,-73.988176107,40.68650065,-73.96563307
Centre St & Seneca Ave,64 St & Woodbine St,8,40.699643016,-73.902235031,40.70809,-73.89549
40 Ave & 9 St,Cliff St & Fulton St,1,40.757501006,-73.945197225,40.70838,-74.00495
7 Ave & 41 St,Parkside Ave & Ocean Ave,24,40.647379,-74.000911,40.65485,-73.96217
Central Ave & Flushing Ave,Brooklyn Ave & Dean St,7,40.702757597,-73.933259249,40.67669,-73.94437
W 140 St & Riverside Dr,Lenox Ave & W 126 St,13,40.824019194,-73.954576135,40.808442,-73.9452087
N Moore St & Hudson St,E 9 St & Ave C,2,40.720090032,-74.008438706,40.72521311,-73.97768752
34 Ave & 38 St,50 St & Barnett Ave,77,40.756913,-73.921631,40.750097682094825,-73.91349703073502
Broadway & W 153 St,South St & Whitehall St,1,40.831174135,-73.946804047,40.70122128,-74.01234218
W 37 St & 5 Ave,W 22 St & 10 Ave,149,40.750742555,-73.983553529,40.74691959,-74.00451887
E 43 St & Madison Ave,1 Ave & E 94 St,4,40.75354681867074,-73.97896572947502,40.7817212,-73.94594
Steinway St & Broadway,30 St & 48 Ave,8,40.759267807,-73.91882515,40.7413272,-73.937999
45 Rd & 11 St,Kingston Ave & Herkimer St,1,40.747142792,-73.94981122,40.67890679,-73.94142771
W 11 St & 6 Ave,E 30 St & Park Ave S,74,40.73532427,-73.99800419,40.74444921,-73.98303529
E 158 St & Melrose Ave,E 165 St & Clay Ave,19,40.822215,-73.914688,40.82809,-73.91288
N 10 St & Berry St,Bergen St & Carlton Ave,3,40.720233321,-73.957101703,40.680092336223886,-73.97118045900022
Broadway & W 56 St,Amsterdam Ave & W 66 St,167,40.765235424,-73.982393384,40.7746671,-73.98470567
28 Ave & 35 St,Ditmars Blvd & 19 St,42,40.7671,-73.9169858,40.78145,-73.9183302
Crown St & Troy Ave,St Marks Ave & Ralph Ave,1,40.66559,-73.93712,40.67372,-73.92199
Henry St & Grand St,Forsyth St & Broome St,277,40.714211,-73.981095,40.71893904,-73.99266288
Carroll St & Franklin Ave,E 4 St & Ave B,1,40.66789484,-73.958731174,40.72334683218016,-73.98265913128853
Sherman Ave & Thayer St,1 Ave & E 39 St,2,40.863110065,-73.927117586,40.74714,-73.97113
Sterling Pl & Bedford Ave,5 St & 51 Ave,1,40.672762632,-73.953960538,40.7423737,-73.9566
W 48 St &  Rockefeller Plaza,Madison St & Cypress Ave,2,40.75776935448309,-73.97929430007935,40.70068,-73.90742
Lewis Ave & Madison St,Knickerbocker Ave & Halsey St,5,40.68622458,-73.935762763,40.693,-73.90824
92 St & 35 Ave,32 Ave & 75 St,4,40.752842426,-73.875381947,40.75704,-73.8924
N 12 St & Bedford Ave,53 St & Flushing Ave,8,40.720940828,-73.955049515,40.71435,-73.91405
Broadway & W 142 St,W 160 St & St. Nicholas Ave,23,40.824647784,-73.95188868,40.834468,-73.939865
108 St & 39 Ave,72 St & Broadway,1,40.751639605,-73.85915339,40.74751,-73.89372
W 54 St & 6 Ave,W 104 St & Amsterdam Ave,13,40.76154983,-73.977447033,40.79904139288298,-73.96649479866028
Lenox Ave & W 144 St,Riverside Dr & W 72 St,2,40.819929123,-73.936429501,40.78057799010334,-73.98562431335449
43 Ave & 42 St,78 St & Northern Blvd,1,40.74532783,-73.921793818,40.75499,-73.88905
Metropolitan Ave & Stewart Ave,E 88 St & 1 Ave,1,40.71401,-73.92793,40.778301,-73.9488134
37 Ave & 35 St,Lexington Ave & E 29 St,1,40.753327966,-73.927815914,40.74311555376486,-73.98215353488922
Flatbush Ave & Lincoln Rd,Wythe Ave & N 13 St,2,40.661145568,-73.960842848,40.722767,-73.957021
Schenectady Ave & Pacific St,Willoughby Ave & Hall St,4,40.67686,-73.93327,40.69196035,-73.96536851
E 44 St & 2 Ave,Schermerhorn St & Court St,4,40.751312494,-73.971625686,40.6910363748993,-73.99201065301895
2 Ave & 44 St,Lafayette St & Jersey St,1,40.652321458,-74.013547659,40.72456089,-73.99565293
Evergreen Ave & Noll St,Rivington St & Chrystie St,4,40.701150656,-73.933198094,40.72110063,-73.9919254
E 1 St & 1 Ave,Lewis Ave & Kosciuszko St,5,40.723512769,-73.988919258,40.69237074,-73.93705428
N 15 St & Wythe Ave,Bergen St & 4 Ave,4,40.724154472,-73.955788374,40.68256425759694,-73.9798977971077
Boerum St & Broadway,Pioneer St & Richards St,1,40.70538077,-73.94976519,40.6777748,-74.0094613
Madison Ave & E 51 St,76 St & 45 Ave,1,40.758496881,-73.974982142,40.7411,-73.88837
90 St & 51 Ave,Broadway & 51 St,4,40.73937,-73.87411,40.754164,-73.908906
3 Ave & Schermerhorn St,2 Ave & 32 St,1,40.68683208,-73.9796772,40.659176,-74.006584
W 106 St & Amsterdam Ave,Broadway & E 19 St,1,40.8008363,-73.9664492472,40.73866091428551,-73.98987293243407
Carlton Ave & Park Ave,W 42 St & 8 Ave,1,40.695652962,-73.973566055,40.7575699,-73.99098507
Ocean Ave & Crooke Ave,3 Ave & 14 St,5,40.653441787,-73.961573601,40.6685455,-73.99333264
46 Ave & 5 St,2 Ave & E 99 St,2,40.74731,-73.95451,40.7862586,-73.94552579
6 Ave & Canal St,E 9 St & 5 Ave,47,40.72246933,-74.005631685,40.73275887045087,-73.99581670761108
Broadway & E 14 St,5 St & Market St,1,40.73454567,-73.99074142,40.6999974843885,-73.97440128028393
Greene Ave & Grandview Ave,Carlton Ave & Flushing Ave,7,40.709715366,-73.907949924,40.697787,-73.973736
Bayard St & Leonard St,Thomas S. Boyland St & Macon St,2,40.71915571696044,-73.94885390996933,40.68491,-73.91493
Hart St & Wyckoff Ave,Irving Ave & DeKalb Ave,86,40.704934001,-73.919819593,40.7027,-73.92095
Jerome Ave & E 164 St,Grand Concourse & E 156 St,17,40.831588864,-73.926085114,40.823429,-73.924689
Great Jones St,Milton St & Franklin St,15,40.72720325,-73.994135976,40.72906,-73.95779
Flatbush Ave & Ocean Ave,Prospect Pl & Nostrand Ave,18,40.663657,-73.963014,40.67428,-73.9503
Stagg St & Union Ave,Amory Ct & Metropolitan Ave,1,40.70877084,-73.95095259,40.71301,-73.90968
Division Ave & Hooper St,Bank St & Hudson St,2,40.706996322,-73.954154015,40.73652889,-74.00618026
81 St & 35 Ave,St Marks Pl & 2 Ave,1,40.751799345,-73.885610342,40.7284186,-73.98713956
Central Ave & Starr Street,Vesey St & Church St,4,40.699990273,-73.928364873,40.71221958009051,-74.01047229766846
Sterling Pl & New York Ave,George St & Wilson Ave,3,40.672413707,-73.947719574,40.702997,-73.92997
Columbia Heights & Cranberry St,Park Pl & Thomas S. Boyland St,1,40.700386286,-73.99547863,40.67154,-73.91433
53 St & Flushing Ave,Fresh Pond Rd & 69 Ave,2,40.714333296,-73.913967729,40.70311,-73.89547
E 2 St & Avenue B,Berry St & N 8 St,47,40.722239137,-73.983490109,40.7190095,-73.95852515
Schermerhorn St & Hoyt St,Classon Ave & St Marks Ave,89,40.6886263,-73.9851911,40.676513,-73.959431
48 Ave & 5 St,36 St & Queens Blvd,4,40.74436328706688,-73.9558732509613,40.74408,-73.92901
Forsyth St & Grand St,Maple St & New York Ave,2,40.717549801,-73.993365526,40.66104,-73.94795
2 Ave & E 31 St,Willoughby Ave & Hall St,1,40.74299,-73.97711,40.69196035,-73.96536851
Prospect Pl & 6 Ave,Montague St & Clinton St,53,40.679166079,-73.975000501,40.6942715,-73.9923272
10 Ave & W 14 St,W 64 St & Thelonious Monk Circle,303,40.74198159994023,-74.00831580162048,40.77515953434235,-73.98918695747852
E 7 St & Ave B,Allen St & Stanton St,223,40.725353956,-73.981742859,40.722055,-73.989111
E 56 St & 3 Ave,31 St & Broadway,14,40.759070516,-73.967195749,40.761584,-73.925921
41 St & 4 Ave,Clinton Ave & Flushing Ave,1,40.651340008,-74.007143617,40.69794,-73.96986848
John St & William St,E 59 St & Madison Ave,5,40.71052503333333,-74.00720805,40.76350532,-73.97109243
Parade Pl & Crooke Ave,Lafayette Ave & Ft Greene Pl,12,40.651847,-73.965248,40.68700231292619,-73.97664964199066
Lott St & Erasmus St,Macon St & Nostrand Ave,1,40.64949,-73.95408,40.6809833854,-73.9500479759
Concord St & Bridge St,W 56 St & 6 Ave,2,40.697576523,-73.984695792,40.76340613,-73.97722479
1 Pl & Clinton St,Cortelyou Rd & Stratford Rd,4,40.681053877,-73.999219418,40.63966,-73.96807
Amsterdam Ave & W 167 St,6 Ave & 21 St,1,40.839495301,-73.936949968,40.66016,-73.990974
University Pl & E 14 St,Prospect Park SW & Greenwood Ave,1,40.734814,-73.992085,40.652563,-73.972573
Richardson St & N Henry St,W 16 St & The High Line,1,40.719096303,-73.94219923,40.74334935,-74.00681753
3 Ave & E 172 St,W 135 St & Lenox Terrace Pl,3,40.839460969,-73.900293589,40.813619,-73.939336
E 10 St & Avenue A,31 St & Newtown Ave,3,40.72740794,-73.98142006,40.7675487799971,-73.9209334552288
Matthews Ct & Coney Island Ave,Bergen St & Kingston Ave,2,40.642436028,-73.969454646,40.6756,-73.9415
Metropolitan Ave & Stewart Ave,Fulton St & Irving Pl,3,40.71401,-73.92793,40.68186,-73.959432
N 5 St & Northside Piers,Central Ave & Starr St,3,40.74227368333333,-73.95420061666667,40.700003,-73.92834
W 148 St & Amsterdam Ave,Brook Ave & E 138 St,4,40.827023864,-73.945947289,40.807408,-73.91924
Carroll St & Bond St,W 27 St & 6 Ave,1,40.6786115,-73.99037292,40.74526,-73.99062
Sands St Gate,6 Ave & Broome St,2,40.699569,-73.979827,40.72431,-74.00473
N 15 St & Wythe Ave,39 St & 47 Ave,3,40.724154472,-73.955788374,40.74215636827728,-73.92662644386292
30 Ave & 47 St,Canal St & Rutgers St,2,40.761294,-73.909562,40.71427487,-73.98990025
Clarkson Ave & Nostrand Ave,Schenectady Ave & President St,3,40.655524492,-73.94962132,40.66732,-73.93398
Flushing Ave & Woodward Ave,Sands St & Jay St,10,40.712459683,-73.918709278,40.700119,-73.9862
E 58 St & 3 Ave,E 20 St & 2 Ave,148,40.76095756,-73.96724467,40.73587678,-73.98205027
3 Ave & E 62 St,Riverside Dr & W 104 St,10,40.76312584,-73.96526895,40.8013434,-73.9711457439
43 Ave & 40 St,61 St & Woodside Ave,11,40.745764375,-73.924025655,40.74501,-73.9036
Myrtle Ave & Grove St,Bergen St & Flatbush Ave,2,40.699037552,-73.91514492,40.680944723477296,-73.97567331790923
42 Pl & Northern Blvd,60 St & 60 Rd,2,40.753029823,-73.920627356,40.71592232709503,-73.90601366758347
Bedford Ave & S 9 St,Central Park W & W 103 St,1,40.708478212,-73.964127541,40.79558954105342,-73.96188408136368
W 129 St & Convent Ave,E 106 St & 2 Ave,3,40.814386487,-73.95332849,40.790586067792006,-73.94195795059204
Broadway & W 36 St,Huron St & Franklin St,5,40.750901341,-73.987877965,40.73266,-73.95826
Driggs Ave & N 9 St,44 St & 48 Ave,24,40.718253613,-73.955197692,40.73941387498411,-73.92131969332695
Jerome Ave & W 193 St,E 157 St & River Ave,12,40.866549969,-73.897988796,40.825737,-73.927311
E 106 St & 2 Ave,Broadway & E 14 St,2,40.790586067792006,-73.94195795059204,40.73454567,-73.99074142
50 Ave & 65 St,Roebling St & N 4 St,1,40.737108111,-73.900743127,40.71469,-73.95739
W 67 St & Broadway,Norman Ave & Leonard St,3,40.774845958,-73.982590318,40.725819,-73.950815
N 9 St & Wythe Ave,E 2 St & 2 Ave,4,40.72054,-73.959,40.72502876,-73.99069656
Suffolk St & Stanton St,Murray St & Greenwich St,82,40.720575213,-73.985178351,40.71485150526252,-74.01122331619263
Central Ave & Flushing Ave,Washington Ave & Park Ave,9,40.702757597,-73.933259249,40.69610226,-73.96751037
Perry St & Bleecker St,E 66 St & Madison Ave,5,40.73535398,-74.00483091,40.76800889305947,-73.96845281124115
7 Ave & Central Park South,Kingston Ave & Herkimer St,1,40.766462564,-73.9791646,40.67890679,-73.94142771
64 St & 53 Dr,35 St & 23 Ave,3,40.728947639,-73.901244283,40.77301508291382,-73.91119033098221
Summerfield St & Cypress Ave,E 11 St & 3 Ave,1,40.696525574,-73.900657415,40.73127,-73.98849
7 Ave & Park Pl,Pulaski St & Marcus Garvey Blvd,16,40.677590847,-73.973281264,40.6933982,-73.939877
W 56 St & 6 Ave,John St & William St,6,40.763491511,-73.977682948,40.70862144,-74.00722156
Madison St & Forest Ave,Cypress Ave & Palmetto St,91,40.705569625,-73.902504802,40.70157340873792,-73.90876293182373
Newton Rd & 44 St,Madison St & Cypress Ave,1,40.759597898,-73.914299965,40.70068,-73.90742
10 Ave & W 14 St,Graham Ave & Conselyea St,2,40.74198159994023,-74.00831580162048,40.715143,-73.944507
E 102 St & 1 Ave,Grand Army Plaza & Central Park S,23,40.786964774,-73.941592932,40.7643971,-73.97371465
Mott St & Prince St,Morgan Ave & Lombardy St,2,40.723193169,-73.994909763,40.72226,-73.93889
Pleasant Ave & E 120 St,Broadway & W 58 St,5,40.797361374,-73.93132329,40.76695317,-73.98169333
Spruce St & Gold St,Clinton St & Union St,2,40.7103231,-74.0043228,40.6831164,-73.99785267
W 37 St & Broadway,Laight St & Hudson St,2,40.751899719,-73.988252521,40.72185379,-74.00771779
Wilson Ave & Troutman St,Jay St & York St,31,40.701647043,-73.927361488,40.70140317257725,-73.98672670125961
E 10 St & 2 Ave,34 Ave & 31 St,3,40.72970805644994,-73.9865979552269,40.759604471387945,-73.92714411020279
7 Ave & 41 St,29 St & 5 Ave,42,40.647379,-74.000911,40.656986,-73.998194
Flatbush Ave & Ocean Ave,Front St & Gold St,9,40.663657,-73.963014,40.70224,-73.982578
Albee Square W & Fulton St,48 St & 5 Ave,10,40.69068758614303,-73.98347854614258,40.646351,-74.009271
Maurice Ave & 53 Dr,Skillman Ave & 54 St,2,40.73031795,-73.904206753,40.745502,-73.909887
Shakespeare Ave & W 169 St,Wadsworth Ave & W 179 St,31,40.839512467,-73.922474146,40.848467,-73.936064
E 118 St & Madison Ave,Centre St & Worth St,1,40.8014866,-73.9442507,40.71494807,-74.00234482
49 Ave & 21 St,Norman Ave & Leonard St,21,40.742453456,-73.948865175,40.725819,-73.950815
Wadsworth Ave & W 175 St,E 169 St & Webster Ave,1,40.846005797,-73.93774116,40.834015,-73.908863
W 64 St & Thelonious Monk Circle,W 25 St & 6 Ave,46,40.77515953434235,-73.98918695747852,40.74395411,-73.99144871
St Mary's St & Jackson Ave,St. Ann's Av & Bruckner Blvd,8,40.808941364,-73.910948396,40.803399,-73.919763
E 77 St & 3 Ave,3 Ave & E 72 St,107,40.773364186,-73.95909059,40.7699426,-73.96060712
Grand Concourse & E 167 St,E 114 St & 1 Ave,2,40.834091187,-73.917943358,40.7945663,-73.9362541
Degraw St & Hoyt St,Broadway & W 25 St,20,40.68199044270703,-73.99079024791718,40.74286877312112,-73.98918628692627
Kent Ave & N 7 St,44 St & Greenpoint Ave,5,40.72036775298455,-73.96165072917938,40.741119944681465,-73.92103672027588
31 St & Ditmars Blvd,21 St & 21 Ave,976,40.776168,-73.910485,40.782465,-73.914527
Jackson St & Leonard St,Bushwick Ave & Furman Ave,2,40.71622014,-73.948534489,40.68281,-73.90623
W 84 St & Columbus Ave,11 Ave & W 27 St,30,40.78499979,-73.97283406,40.751396,-74.005226
Grand Concourse & E 192 St,Sedgwick Ave & Hall of Fame Tce,4,40.864625573,-73.895098329,40.859532,-73.913303
Washington Ave & Empire Blvd,Park Pl & Church St,3,40.66314,-73.9605695,40.71334184275907,-74.00935515761375
W 34 St & 11 Ave,E 75 St & 3 Ave,9,40.75594159,-74.0021163,40.77112927,-73.95772297
